msg_id,timestamp_recv,msg_size_bytes
20924,1745256093.0000198,65160
20925,1745256093.000094,65160
20926,1745256093.0001497,63712
20927,1745256093.0002005,65160
20928,1745256093.000264,98656
20929,1745256093.010065,65160
20930,1745256093.0101032,65160
20931,1745256093.010139,65160
20932,1745256093.010172,65160
20933,1745256093.010207,65160
20934,1745256093.0102456,63712
20935,1745256093.0103137,65160
20936,1745256093.0104432,65160
20937,1745256093.0104887,65160
20938,1745256093.0105143,65160
20939,1745256093.0105479,65160
20940,1745256093.0105827,63712
20941,1745256093.010624,65160
20942,1745256093.0106537,65160
20943,1745256093.01071,98656
20944,1745256093.0208445,65160
20945,1745256093.0208712,65160
20946,1745256093.020917,65160
20947,1745256093.0209467,65160
20948,1745256093.020982,65160
20949,1745256093.0210166,63712
20950,1745256093.021083,65160
20951,1745256093.0211546,65160
20952,1745256093.0211995,65160
20953,1745256093.0212317,65160
20954,1745256093.0212674,65160
20955,1745256093.0213013,63712
20956,1745256093.0213392,65160
20957,1745256093.02137,65160
20958,1745256093.0214336,98200
20959,1745256093.0215557,456
20960,1745256093.0317168,65160
20961,1745256093.0317616,65160
20962,1745256093.031831,65160
20963,1745256093.031885,65160
20964,1745256093.0319595,65160
20965,1745256093.032018,63712
20966,1745256093.032074,65160
20967,1745256093.0321336,65160
20968,1745256093.0321934,65160
20969,1745256093.0322664,65160
20970,1745256093.0322883,65160
20971,1745256093.0323544,65160
20972,1745256093.0323882,65160
20973,1745256093.0324223,65160
20974,1745256093.0324526,65160
20975,1745256093.032476,32048
20976,1745256093.0424025,65160
20977,1745256093.0424483,65160
20978,1745256093.0425174,65160
20979,1745256093.0425699,65160
20980,1745256093.0426302,65160
20981,1745256093.0427067,65160
20982,1745256093.0427713,70952
20983,1745256093.0428357,65160
20984,1745256093.0428958,65160
20985,1745256093.0429525,65160
20986,1745256093.0430055,65160
20987,1745256093.0430763,65160
20988,1745256093.043132,65160
20989,1745256093.0431979,70952
20990,1745256093.0432954,84176
20991,1745256093.0530052,65160
20992,1745256093.0530455,65160
20993,1745256093.05308,65160
20994,1745256093.0531137,65160
20995,1745256093.053147,65160
20996,1745256093.053197,70952
20997,1745256093.0532644,65160
20998,1745256093.0534642,65160
20999,1745256093.0535226,65160
21000,1745256093.0536993,195480
21001,1745256093.0537598,65160
21002,1745256093.0538275,70952
21003,1745256093.053901,84176
21004,1745256093.0638177,65160
21005,1745256093.0638645,65160
21006,1745256093.0639467,65160
21007,1745256093.0639997,65160
21008,1745256093.064059,65160
21009,1745256093.0641215,65160
21010,1745256093.0641868,70952
21011,1745256093.0643172,130320
21012,1745256093.064512,65160
21013,1745256093.0645401,65160
21014,1745256093.0645766,65160
21015,1745256093.0646062,65160
21016,1745256093.0646405,65160
21017,1745256093.0647008,89968
21018,1745256093.0744336,65160
21019,1745256093.0744617,65160
21020,1745256093.074498,65160
21021,1745256093.0745306,65160
21022,1745256093.074575,65160
21023,1745256093.074626,83984
21024,1745256093.074686,65160
21025,1745256093.0748854,65160
21026,1745256093.0749128,65160
21027,1745256093.0749605,65160
21028,1745256093.0749898,65160
21029,1745256093.0750277,65160
21030,1745256093.0750787,83984
21031,1745256093.0751007,65160
21032,1745256093.075128,58112
21033,1745256093.0851114,65160
21034,1745256093.0851564,65160
21035,1745256093.0852249,65160
21036,1745256093.0852814,65160
21037,1745256093.0853405,65160
21038,1745256093.0854332,149144
21039,1745256093.0856307,65160
21040,1745256093.0856586,65160
21041,1745256093.085698,65160
21042,1745256093.0857272,65160
21043,1745256093.0857685,65160
21044,1745256093.0858214,83984
21045,1745256093.0858445,65160
21046,1745256093.0858715,58112
21047,1745256093.095758,65160
21048,1745256093.0958037,65160
21049,1745256093.0958877,65160
21050,1745256093.0959404,65160
21051,1745256093.096001,65160
21052,1745256093.096095,83984
21053,1745256093.0961301,65160
21054,1745256093.0961902,65160
21055,1745256093.0962698,65160
21056,1745256093.096386,65160
21057,1745256093.0964193,65160
21058,1745256093.0964541,65160
21059,1745256093.096483,65160
21060,1745256093.0965257,65160
21061,1745256093.0965729,76936
21062,1745256093.1063712,65160
21063,1745256093.1063986,65160
21064,1745256093.1064346,65160
21065,1745256093.1064672,65160
21066,1745256093.1065106,65160
21067,1745256093.1065626,83984
21068,1745256093.1066384,65160
21069,1745256093.1067438,65160
21070,1745256093.1067793,65160
21071,1745256093.1068206,65160
21072,1745256093.1068513,65160
21073,1745256093.106885,65160
21074,1745256093.1069372,83984
21075,1745256093.1069605,65160
21076,1745256093.1069875,57808
21077,1745256093.1071546,304
21078,1745256093.1172009,65160
21079,1745256093.1172588,65160
21080,1745256093.1172893,55024
21081,1745256093.1173742,75296
21082,1745256093.1174347,65160
21083,1745256093.1175425,83984
21084,1745256093.1175764,65160
21085,1745256093.1176367,65160
21086,1745256093.1176977,65160
21087,1745256093.1177602,65160
21088,1745256093.11781,65160
21089,1745256093.1178782,65160
21090,1745256093.1180017,65160
21091,1745256093.11806,65160
21092,1745256093.118139,76936
21093,1745256093.1280239,65160
21094,1745256093.1280968,65160
21095,1745256093.1281562,65160
21096,1745256093.1282117,65160
21097,1745256093.1282635,40544
21098,1745256093.128697,706816
21099,1745256093.1387033,65160
21100,1745256093.1387491,65160
21101,1745256093.138832,65160
21102,1745256093.1389222,94120
21103,1745256093.138961,65160
21104,1745256093.1390269,65160
21105,1745256093.1390822,65160
21106,1745256093.1392822,65160
21107,1745256093.139362,65160
21108,1745256093.1394196,65160
21109,1745256093.1394863,94120
21110,1745256093.139516,65160
21111,1745256093.1395495,65160
21112,1745256093.1397204,65160
21113,1745256093.139735,37840
21114,1745256093.149347,65160
21115,1745256093.1493933,65160
21116,1745256093.1494656,65160
21117,1745256093.1495183,65160
21118,1745256093.1495607,28960
21119,1745256093.1496243,65160
21120,1745256093.1498609,65160
21121,1745256093.1499104,65160
21122,1745256093.149979,65160
21123,1745256093.1500313,65160
21124,1745256093.1500723,28960
21125,1745256093.1501374,65160
21126,1745256093.1503239,65160
21127,1745256093.1503825,65160
21128,1745256093.1504428,65160
21129,1745256093.150482,65160
21130,1745256093.1505177,37840
